Month,Total_Hospital_Beds,Daily_Admissions,Daily_Discharges,Emergency_Admissions,ICU_Admissions,Staff_Availability,Avg_Length_of_Stay,Public_Holiday,Special_Event,Over_Capacity,Year,Quarter,Month_Num,Week_Number,Day,Day_of_Week_Num,Day_of_Year,Is_Weekend,Lag_1_Day_Occupancy,Lag_7_Day_Occupancy,Lag_30_Day_Occupancy,Lag_1_Day_Admissions,Lag_7_Day_Admissions,Lag_30_Day_Admissions,Rolling_7_Day_Occupancy_Mean,Rolling_7_Day_Occupancy_Std,Rolling_30_Day_Occupancy_Mean,Rolling_30_Day_Occupancy_Std,Rolling_7_Day_Admissions_Mean,Rolling_7_Day_Admissions_Std,Rolling_30_Day_Admissions_Mean,Admission_Discharge_Ratio,ICU_Admission_Ratio,Emergency_Admission_Ratio,Staff_Per_Bed_Ratio,Admissions_LOS_Interaction,Staff_Admissions_Interaction,Emergency_Admissions_Interaction,Department_Encoded,Day_of_Week_Encoded,Season_Encoded,Target
10.0,380.0,50.0,25.0,15.0,5.0,89.0,1.0,0,0,0,2021,4,10,41,16,5,289,1,76.75,90.17,54.86,36.0,57.0,33.0,85.59642857142856,17.94606844462179,84.38933333333333,16.48900297992667,39.92857142857143,12.91778028993555,45.288888888888884,2.0,0.1,0.3,0.2335958005249344,50.0,4450.0,750.0,0,2,0,94.21
10.0,359.3333333333333,63.333333333333336,48.666666666666664,16.0,7.666666666666667,89.0,3.6666666666666665,0,0,0,2021,4,10,41,16,5,289,1,75.24,68.185,107.22,23.0,71.5,56.0,84.32285714285715,20.329313667212,81.00500000000001,17.143780939577297,52.714285714285715,17.746599644489628,52.05,1.3013698630136987,0.12105263157894737,0.25263157894736843,0.2469935245143386,232.22222222222223,5636.666666666667,1013.3333333333334,4,2,0,73.25333333333333
10.0,325.0,64.0,33.0,13.0,10.0,86.0,6.0,0,0,1,2021,4,10,41,17,6,290,1,64.4,74.295,52.41,42.0,40.0,28.0,97.79571428571428,17.128871199569062,88.40394444444446,19.112608596742785,41.92857142857143,11.931850133950224,46.205555555555556,1.9393939393939394,0.15625,0.203125,0.26380368098159507,384.0,5504.0,832.0,6,3,0,108.31
10.0,328.0,66.0,26.0,9.0,2.0,74.0,5.0,0,0,0,2021,4,10,42,18,0,291,0,73.25333333333333,71.89,95.69,63.333333333333336,60.0,54.0,86.02999999999999,19.599926965094426,80.60999999999999,16.928933375999843,53.57142857142857,18.293607753969283,52.45,2.5384615384615383,0.030303030303030304,0.13636363636363635,0.22492401215805471,330.0,4884.0,594.0,4,1,0,83.84
10.0,348.0,78.0,15.0,20.0,6.0,98.0,3.0,0,0,0,2021,4,10,42,18,0,291,0,89.96,52.47,81.79,48.666666666666664,71.0,37.0,81.20666666666668,12.974781094278429,80.35972222222222,18.667986935469518,61.11904761904761,17.68885249657262,51.96111111111111,5.2,0.07692307692307693,0.2564102564102564,0.2808022922636103,234.0,7644.0,1560.0,5,1,0,84.48
10.0,382.3333333333333,60.666666666666664,42.333333333333336,12.333333333333334,7.0,80.66666666666667,4.666666666666667,1,0,0,2021,4,10,42,18,0,291,0,94.21,86.445,104.82,50.0,62.5,23.0,83.33000000000001,18.802412965716265,83.248,16.208698869500466,39.66666666666667,12.391753530294059,46.544444444444444,1.4330708661417322,0.11538461538461539,0.20329670329670332,0.21043478260869566,283.11111111111114,4893.777777777778,748.2222222222223,0,1,0,70.58
10.0,317.0,43.0,34.0,24.0,3.0,75.0,5.0,0,0,0,2021,4,10,42,19,1,292,0,108.31,92.07,78.15,64.0,41.5,57.0,95.72857142857143,18.733040711152913,88.38561111111112,19.123044564763376,42.142857142857146,11.936339073442527,45.738888888888894,1.2647058823529411,0.06976744186046512,0.5581395348837209,0.2358490566037736,215.0,3225.0,1032.0,6,5,0,77.6
10.0,323.0,69.0,67.0,7.0,9.0,86.0,9.0,0,0,0,2021,4,10,42,19,1,292,0,74.74,101.57,57.925,35.0,58.0,31.0,66.34357142857142,12.885934422942896,77.95655555555554,17.300687454135947,44.714285714285715,19.78816385042909,49.09444444444444,1.0298507462686568,0.13043478260869565,0.10144927536231885,0.2654320987654321,621.0,5934.0,483.0,3,5,0,55.73
10.0,343.0,53.0,25.0,14.0,7.0,81.0,8.0,0,0,0,2021,4,10,42,20,2,293,0,58.1,69.39,80.76,55.0,63.0,40.0,65.32190476190476,14.860548548913192,80.18672222222223,16.839072155271705,50.857142857142854,13.557637102737477,46.43888888888888,2.12,0.1320754716981132,0.2641509433962264,0.23546511627906977,424.0,4293.0,742.0,1,6,0,76.68
10.0,355.0,74.0,54.0,14.0,7.0,99.0,5.0,0,0,0,2021,4,10,42,20,2,293,0,84.48,62.85,85.42,78.0,57.5,64.0,79.47095238095237,16.241255278329742,79.20238888888889,19.40514369087417,63.476190476190474,18.217672680219025,52.294444444444444,1.3703703703703705,0.0945945945945946,0.1891891891891892,0.27808988764044945,370.0,7326.0,1036.0,5,6,0,50.7
10.0,307.0,23.0,17.0,12.0,6.0,71.0,2.0,0,0,0,2021,4,10,42,20,2,293,0,83.84,67.96666666666667,73.26,66.0,53.666666666666664,55.0,85.5804761904762,20.112634542843136,80.32866666666668,17.1242940140295,49.19047619047619,21.6340413707598,51.38333333333333,1.3529411764705883,0.2608695652173913,0.5217391304347826,0.2305194805194805,46.0,1633.0,276.0,4,6,0,64.82
10.0,329.0,28.0,15.0,6.0,1.0,92.0,10.0,0,0,0,2021,4,10,42,21,3,294,0,76.68,70.51,78.25,53.0,42.0,27.5,66.3647619047619,15.52652972807601,80.17205555555556,16.841008695612505,48.857142857142854,15.910463762658111,46.45555555555555,1.8666666666666667,0.03571428571428571,0.21428571428571427,0.2787878787878788,280.0,2576.0,168.0,1,4,0,77.81
10.0,338.0,36.0,26.0,12.0,5.0,84.0,9.0,0,0,0,2021,4,10,42,21,3,294,0,49.87,68.54,91.215,28.0,54.0,45.0,80.76619047619047,24.229948443760676,79.43994444444444,20.608897603642454,41.45238095238095,16.269920634727058,44.538888888888884,1.3846153846153846,0.1388888888888889,0.3333333333333333,0.24778761061946902,324.0,3024.0,432.0,2,4,0,70.41
10.0,319.0,46.0,58.0,17.5,6.5,87.0,5.0,0,0,0,2021,4,10,42,21,3,294,0,77.6,118.69,72.97,43.0,41.0,52.5,92.57357142857144,15.860977458920349,89.17344444444444,18.952145739945873,42.857142857142854,12.005950905399263,45.522222222222226,0.7931034482758621,0.14130434782608695,0.3804347826086957,0.271875,230.0,4002.0,805.0,6,4,0,96.60499999999999
10.0,385.0,56.0,65.0,8.0,5.0,79.0,2.0,0,0,0,2021,4,10,42,21,3,294,0,50.7,71.78,77.275,74.0,78.0,51.0,79.60666666666667,16.170090702693475,79.05088888888889,19.43842344141138,60.33333333333333,17.161541845606973,52.46111111111111,0.8615384615384616,0.08928571428571429,0.14285714285714285,0.20466321243523317,112.0,4424.0,448.0,5,4,0,72.73
10.0,389.0,78.0,56.0,15.0,11.0,83.0,9.0,0,0,0,2021,4,10,42,21,3,294,0,70.58,84.96,77.28999999999999,60.666666666666664,25.0,65.0,77.80285714285715,23.374223491049378,82.214,17.536892828452494,47.238095238095234,17.19680664339046,46.97777777777778,1.3928571428571428,0.14102564102564102,0.19230769230769232,0.2128205128205128,702.0,6474.0,1170.0,0,4,0,46.27
10.0,365.0,61.0,56.0,13.0,12.0,100.0,4.0,0,0,0,2021,4,10,42,22,4,295,0,96.60499999999999,104.42,123.05,46.0,24.0,40.0,87.40214285714285,17.199692307602177,87.34577777777778,18.20150227860208,48.142857142857146,10.350983390135298,46.22222222222222,1.0892857142857142,0.19672131147540983,0.21311475409836064,0.273224043715847,244.0,6100.0,793.0,6,0,0,68.22
10.0,355.0,80.0,67.0,16.0,12.0,99.0,3.0,1,0,0,2021,4,10,42,22,4,295,0,72.73,83.19666666666667,88.7,56.0,33.666666666666664,48.0,78.50571428571428,16.147265875004848,78.61055555555555,19.361777714630268,66.95238095238095,13.760421735877395,53.52777777777778,1.1940298507462686,0.15,0.2,0.27808988764044945,240.0,7920.0,1280.0,5,0,0,75.49
10.0,358.0,39.5,38.5,16.5,9.0,75.5,7.5,0,0,0,2021,4,10,42,22,4,295,0,77.81,91.11333333333334,75.30666666666666,28.0,41.0,34.0,62.934285714285714,11.196058617720407,79.8985,16.98876838997006,48.642857142857146,16.04346774057457,46.638888888888886,1.025974025974026,0.22784810126582278,0.4177215189873418,0.21030640668523676,296.25,2982.25,651.75,1,0,0,67.1
10.0,352.5,47.5,39.5,5.5,7.0,86.5,4.0,1,0,0,2021,4,10,42,22,4,295,0,70.41,75.75,95.47,36.0,35.0,70.0,79.12190476190476,25.005231071765355,78.39894444444444,20.559952999313282,43.238095238095234,16.129067716294863,43.788888888888884,1.2025316455696202,0.14736842105263157,0.11578947368421053,0.2446958981612447,190.0,4108.75,261.25,2,0,0,64.24000000000001
10.0,347.0,60.0,25.0,23.0,12.0,81.0,7.0,0,0,0,2021,4,10,42,23,5,296,1,75.49,73.98,60.0,80.0,53.0,30.0,81.89285714285714,17.472124192825678,79.8668888888889,19.335331133071982,67.95238095238095,12.798189356063283,54.52777777777778,2.4,0.2,0.38333333333333336,0.23275862068965517,420.0,4860.0,1380.0,5,2,0,97.69
10.0,392.0,47.0,21.0,15.0,7.0,92.0,8.0,0,0,0,2021,4,10,42,23,5,296,1,68.22,95.12,109.04,61.0,45.0,29.0,86.89642857142857,16.985657850641132,86.76377777777778,17.757634114258796,48.42857142857143,10.27711280560096,46.82222222222222,2.238095238095238,0.14893617021276595,0.3191489361702128,0.2340966921119593,376.0,4324.0,705.0,6,2,0,91.58
10.0,375.5,62.0,41.5,13.0,3.5,84.5,4.0,0,0,0,2021,4,10,42,23,5,296,1,55.73,54.83,80.44,69.0,71.0,22.5,69.30642857142857,12.161406413420453,77.79422222222222,17.29942932381754,43.42857142857143,18.007934759036484,50.41111111111111,1.4939759036144578,0.056451612903225805,0.20967741935483872,0.2244355909694555,248.0,5239.0,806.0,3,2,0,75.57
10.0,337.0,57.5,48.5,15.5,1.0,94.0,7.5,0,0,0,2021,4,10,42,23,5,296,1,46.27,57.64,77.49,78.0,43.0,21.0,82.88857142857144,22.09388710976521,82.739,17.626120352968154,49.3095238095238,17.472313700015388,48.19444444444445,1.1855670103092784,0.017391304347826087,0.26956521739130435,0.2781065088757396,431.25,5405.0,891.25,0,2,0,93.24
10.0,315.0,71.0,48.0,14.0,8.0,98.0,10.0,0,0,0,2021,4,10,42,23,5,296,1,64.82,76.14,87.15,23.0,76.0,56.0,83.13904761904762,22.361156691267716,79.39200000000001,17.502642807560274,48.47619047619048,20.66205785783777,51.88333333333333,1.4791666666666667,0.11267605633802817,0.19718309859154928,0.310126582278481,710.0,6958.0,994.0,4,2,0,59.05
10.0,326.0,70.0,47.0,20.0,7.0,78.0,1.0,0,0,0,2021,4,10,42,24,6,297,1,59.05,104.11,91.04,71.0,36.0,34.0,77.42476190476191,21.189149551838007,78.49433333333333,17.57508238945604,53.333333333333336,21.22891110412089,53.083333333333336,1.4893617021276595,0.1,0.2857142857142857,0.23853211009174313,70.0,5460.0,1400.0,4,3,0,64.11
10.0,342.0,51.0,54.0,22.0,11.0,100.0,4.0,0,0,0,2021,4,10,43,25,0,298,0,97.69,102.2,73.95,60.0,79.0,30.0,79.99142857142859,15.507646961603006,80.36488888888888,19.37004682915025,63.95238095238095,13.140872866082391,55.227777777777774,0.9444444444444444,0.21568627450980393,0.43137254901960786,0.2915451895043732,204.0,5100.0,1122.0,5,1,0,88.89
10.0,323.0,59.0,52.0,20.0,11.0,89.0,1.0,0,0,0,2021,4,10,43,25,0,298,0,64.11,121.66,79.27000000000001,70.0,57.0,54.5,68.05047619047619,9.825913665663718,77.72,18.045182538152616,53.61904761904763,21.29982487445707,53.233333333333334,1.1346153846153846,0.1864406779661017,0.3389830508474576,0.27469135802469136,59.0,5251.0,1180.0,4,1,0,56.04
10.0,379.0,70.0,23.0,17.0,10.0,82.0,7.0,0,0,0,2021,4,10,43,25,0,298,0,91.58,101.56,89.75,47.0,36.0,54.666666666666664,84.11071428571428,15.732793359882445,86.50744444444445,17.768540884373216,53.285714285714285,11.397577019031766,47.333333333333336,3.0434782608695654,0.14285714285714285,0.24285714285714285,0.21578947368421053,490.0,5740.0,1190.0,6,1,0,82.06
10.0,362.0,33.0,21.0,8.0,5.0,74.0,6.0,0,0,0,2021,4,10,43,26,1,299,0,93.24,82.18,97.38,57.5,31.0,36.0,83.65857142857142,22.158905229103325,82.41199999999999,17.435096641665474,49.59523809523809,17.136126324138278,48.09444444444445,1.5714285714285714,0.15151515151515152,0.24242424242424243,0.20385674931129477,198.0,2442.0,264.0,0,5,0,87.57
10.0,307.0,51.0,25.0,13.0,10.0,82.0,7.0,1,0,0,2021,4,10,43,26,1,299,0,56.04,75.24,79.56,59.0,23.0,71.0,67.86476190476189,9.678561237035453,77.53266666666667,18.054591314895273,57.61904761904763,16.730354506248883,52.56666666666667,2.04,0.19607843137254902,0.2549019607843137,0.2662337662337662,357.0,4182.0,663.0,4,5,0,73.94
10.0,357.0,24.0,23.0,9.0,9.0,85.0,10.0,0,0,0,2021,4,10,43,26,1,299,0,64.24000000000001,55.58,70.375,47.5,58.5,55.5,85.42761904761905,23.60542135739833,79.3771111111111,20.8609003817713,38.3095238095238,15.958403269770912,42.73888888888889,1.0434782608695652,0.375,0.375,0.23743016759776536,240.0,2040.0,216.0,2,5,0,99.72
10.0,380.0,59.0,53.0,23.0,2.0,82.0,2.0,1,0,0,2021,4,10,43,27,2,300,0,67.1,57.39,84.59,39.5,74.0,34.5,66.42714285714285,12.867251343735374,79.80683333333333,16.96999020329711,46.5,12.757350822173056,47.45555555555555,1.1132075471698113,0.03389830508474576,0.3898305084745763,0.2152230971128609,118.0,4838.0,1357.0,1,6,0,81.84
10.0,364.0,31.0,62.0,11.0,7.0,73.0,5.0,0,0,0,2021,4,10,43,27,2,300,0,87.57,116.99,86.16333333333334,33.0,32.0,60.333333333333336,76.32571428571428,17.236934044025805,81.72855555555557,17.683071356316834,49.45238095238095,17.310539041426797,47.11666666666667,0.5,0.22580645161290322,0.3548387096774194,0.2,155.0,2263.0,341.0,0,6,0,65.66
10.0,371.0,78.0,42.0,6.0,5.0,100.0,5.0,0,0,0,2021,4,10,43,27,2,300,0,99.72,109.15,70.66,24.0,23.0,48.0,83.8504761904762,22.075534256239692,80.29211111111111,21.06635995217821,46.166666666666664,20.152887854818438,43.73888888888889,1.8571428571428572,0.0641025641025641,0.07692307692307693,0.26881720430107525,390.0,7800.0,468.0,2,6,0,98.11
10.0,300.0,27.0,52.0,20.0,5.0,71.0,2.0,0,0,1,2021,4,10,43,28,3,301,0,81.84,54.84,84.31,59.0,33.0,49.5,77.06857142857143,25.894737192829677,81.30749999999999,19.222958589282957,45.642857142857146,13.960403186973382,46.70555555555555,0.5192307692307693,0.18518518518518517,0.7407407407407407,0.23588039867109634,54.0,1917.0,540.0,1,4,0,129.33
10.0,392.0,77.0,39.0,14.0,2.0,76.0,5.0,0,0,0,2021,4,10,43,28,3,301,0,73.94,73.25333333333333,90.28,51.0,63.333333333333336,40.0,67.16714285714285,9.397332448245871,76.80233333333332,17.96408112460362,59.57142857142857,18.237846572966006,53.8,1.9743589743589745,0.025974025974025976,0.18181818181818182,0.19338422391857507,385.0,5852.0,1078.0,4,4,0,68.37
10.0,322.0,63.0,65.0,13.0,4.0,71.0,5.0,0,0,0,2021,4,10,43,28,3,301,0,75.57,67.11,77.75,62.0,36.0,33.0,73.82785714285714,16.365533868759865,78.49455555555555,17.717792802377947,47.285714285714285,19.01503164792077,51.41111111111111,0.9692307692307692,0.06349206349206349,0.20634920634920634,0.21981424148606812,315.0,4473.0,819.0,3,4,0,98.76
10.0,376.5,32.0,50.0,15.5,9.0,97.0,3.0,1,0,0,2021,4,10,43,29,4,302,0,129.33,48.62,90.81333333333333,27.0,58.0,59.0,80.40285714285714,22.957128678100386,80.67905555555556,19.209649682789756,41.92857142857143,13.578256427798332,45.80555555555555,0.64,0.28125,0.484375,0.25695364238410595,96.0,3104.0,496.0,1,0,0,71.96
10.0,345.0,43.0,43.0,16.0,9.0,74.5,9.0,0,0,0,2021,4,10,43,29,4,302,0,68.37,83.84,45.48,77.0,66.0,74.0,65.04285714285714,6.103784930368043,77.58533333333334,17.039914925003004,56.285714285714285,18.94478191758254,52.766666666666666,1.0,0.20930232558139536,0.37209302325581395,0.2153179190751445,387.0,3203.5,688.0,4,0,0,68.97
10.0,364.0,78.0,48.0,21.0,1.0,90.0,10.0,0,0,0,2021,4,10,43,29,4,302,0,82.06,64.4,91.745,70.0,42.0,33.5,86.88071428571428,13.184618699002801,86.24227777777777,17.74702833299084,58.42857142857143,13.402203088262999,48.81666666666667,1.625,0.01282051282051282,0.2692307692307692,0.2465753424657534,780.0,7020.0,1638.0,6,0,0,83.79
10.0,386.0,36.0,39.0,23.0,10.0,76.0,8.0,0,0,0,2021,4,10,43,29,4,302,0,98.11,108.13333333333333,56.010000000000005,78.0,41.666666666666664,30.5,82.39285714285714,20.484459731127636,81.68944444444443,20.788634260856895,45.357142857142854,20.475013808937717,43.92222222222222,0.9230769230769231,0.2777777777777778,0.6388888888888888,0.19638242894056848,288.0,2736.0,828.0,2,0,0,97.93
10.0,355.0,44.0,19.0,15.0,5.0,92.0,7.0,1,0,0,2021,4,10,43,29,4,302,0,98.76,74.38,70.73,63.0,53.0,43.0,75.59642857142856,17.08812811922505,79.02888888888887,17.71727109582666,46.0,18.86796226411321,51.44444444444444,2.3157894736842106,0.11363636363636363,0.3409090909090909,0.25842696629213485,308.0,4048.0,660.0,3,0,0,86.76
10.0,374.0,33.0,39.0,19.0,6.0,80.0,10.0,0,0,0,2021,4,10,43,30,5,303,1,68.97,64.82,100.62,43.0,23.0,54.0,63.19285714285714,7.885156338094253,75.96033333333334,17.091907813942406,57.714285714285715,16.193767172529547,52.06666666666667,0.8461538461538461,0.18181818181818182,0.5757575757575758,0.21333333333333335,330.0,2640.0,627.0,4,2,0,51.87
10.0,380.0,68.0,19.0,20.0,4.0,84.0,5.0,0,0,0,2021,4,10,43,30,5,303,1,97.93,96.47,50.42,36.0,68.0,22.0,82.63428571428572,20.686982104005114,83.28077777777779,20.12922297490482,45.357142857142854,20.475013808937717,45.45555555555555,3.5789473684210527,0.058823529411764705,0.29411764705882354,0.2204724409448819,340.0,5712.0,1360.0,2,2,0,98.16
10.0,348.0,68.0,61.0,5.0,1.0,73.0,7.0,0,0,0,2021,4,10,43,30,5,303,1,65.66,76.75,109.84,31.0,36.0,58.0,76.81428571428572,17.299320658282966,80.73955555555555,16.867507554417752,54.02380952380952,17.39104403704424,47.45,1.1147540983606556,0.014705882352941176,0.07352941176470588,0.20916905444126074,476.0,4964.0,340.0,0,2,0,80.17
10.0,387.0,71.0,48.0,16.0,1.0,96.0,7.0,0,0,0,2021,4,10,43,30,5,303,1,88.89,89.96,112.31,51.0,48.666666666666664,60.0,79.76428571428572,15.348124594602082,79.56688888888888,18.481351524265577,67.14285714285714,11.408017231002848,55.59444444444444,1.4791666666666667,0.014084507042253521,0.22535211267605634,0.24742268041237114,497.0,6816.0,1136.0,5,2,0,88.37
10.0,308.0,60.0,15.0,15.0,11.0,95.0,7.0,0,0,1,2021,4,10,43,30,5,303,1,71.96,58.1,86.065,32.0,55.0,38.0,87.08428571428571,22.176984208215288,81.30588888888889,19.69221304339905,42.642857142857146,14.481926338584575,46.538888888888884,4.0,0.18333333333333332,0.25,0.3074433656957929,420.0,5700.0,900.0,1,2,0,104.87
10.0,363.5,51.0,43.0,16.5,7.5,93.0,4.5,0,0,0,2021,4,10,43,31,6,304,1,83.79,108.31,79.59666666666666,78.0,64.0,49.666666666666664,83.46642857142857,9.204109007342694,86.40272222222224,17.706587754308334,56.57142857142857,13.402203088263004,48.86111111111111,1.186046511627907,0.14705882352941177,0.3235294117647059,0.2551440329218107,229.5,4743.0,841.5,6,3,0,84.41
10.0,352.0,58.0,37.0,15.0,1.0,78.0,3.0,0,0,0,2021,4,10,43,31,6,304,1,86.76,51.44,59.43,44.0,22.0,28.0,79.28642857142857,13.391414138135268,79.62355555555555,17.331969214300692,51.142857142857146,15.910463762658111,52.44444444444444,1.5675675675675675,0.017241379310344827,0.25862068965517243,0.22096317280453256,174.0,4524.0,870.0,3,3,0,77.27
10.0,345.0,28.0,42.0,21.0,3.0,75.0,7.0,0,0,0,2021,4,10,43,31,6,304,1,88.37,84.48,65.1,71.0,78.0,64.0,77.46857142857142,15.722485414814306,79.67722222222224,18.401715027796726,60.0,17.502380790433456,54.39444444444444,0.6666666666666666,0.10714285714285714,0.75,0.21676300578034682,196.0,2100.0,588.0,5,3,0,68.41
11.0,352.0,56.0,59.0,11.0,12.0,99.0,1.0,0,0,0,2021,4,11,44,1,0,305,0,51.87,59.05,80.0,33.0,71.0,31.0,67.54142857142857,12.349494495148855,76.27666666666667,17.256280254954913,55.57142857142857,15.098091963966223,52.9,0.9491525423728814,0.21428571428571427,0.19642857142857142,0.2804532577903683,56.0,5544.0,616.0,4,1,0,89.49
11.0,373.0,79.0,68.0,15.0,8.0,72.0,6.0,0,0,0,2021,4,11,44,1,0,305,0,98.16,49.87,59.63,68.0,28.0,33.0,89.60428571428572,15.33496099021543,84.58177777777777,19.806622078187612,52.642857142857146,22.264909397439503,46.98888888888889,1.161764705882353,0.10126582278481013,0.189873417721519,0.1925133689839572,474.0,5688.0,1185.0,2,1,0,98.66
11.0,372.0,52.0,35.0,23.0,1.0,78.0,10.0,0,0,0,2021,4,11,44,1,0,305,0,84.41,77.6,102.485,51.0,43.0,61.0,82.82642857142856,9.815465141926808,85.4238888888889,17.598218814068705,57.857142857142854,12.266873704256891,48.56111111111111,1.4857142857142858,0.019230769230769232,0.4423076923076923,0.20911528150134048,520.0,4056.0,1196.0,6,1,0,73.12
11.0,318.0,39.5,58.0,12.0,8.0,85.0,3.0,0,0,1,2021,4,11,44,1,0,305,0,77.27,86.175,70.89999999999999,58.0,27.0,40.333333333333336,81.46714285714286,15.73753232910182,80.64155555555554,17.69500675252495,52.92857142857143,13.22380609427737,52.416666666666664,0.6810344827586207,0.20253164556962025,0.3037974683544304,0.2664576802507837,118.5,3357.5,474.0,3,1,0,101.44
11.0,300.0,30.0,45.0,23.0,10.0,79.0,10.0,0,0,0,2021,4,11,44,1,0,305,0,104.87,76.68,76.50333333333333,60.0,53.0,53.666666666666664,87.03428571428572,22.204728368182383,81.30011111111111,19.69369609513694,39.357142857142854,14.348967110661869,45.75,0.6666666666666666,0.3333333333333333,0.7666666666666667,0.26245847176079734,300.0,2370.0,690.0,1,1,0,76.33
11.0,356.0,39.5,22.5,23.5,4.5,87.5,6.0,0,0,0,2021,4,11,44,1,0,305,0,80.17,94.21,99.07,68.0,50.0,68.0,74.86785714285713,15.709266335813526,80.12338888888888,16.508618830370473,52.52380952380952,18.22859692987218,46.5,1.7555555555555555,0.11392405063291139,0.5949367088607594,0.24509803921568626,237.0,3456.25,928.25,0,1,0,80.58500000000001
11.0,358.5,44.5,20.0,11.5,2.0,95.0,4.0,0,0,0,2021,4,11,44,2,1,306,0,80.58500000000001,70.58,59.08,39.5,60.666666666666664,58.0,75.17071428571428,15.633074561265792,80.57738888888889,16.091976348879566,50.214285714285715,18.048215846395863,46.05,2.225,0.0449438202247191,0.25842696629213485,0.26425591098748263,178.0,4227.5,511.75,0,5,0,72.7
11.0,303.0,56.0,19.0,13.0,7.0,86.0,10.0,0,0,0,2021,4,11,44,2,1,306,0,89.49,64.11,107.17,56.0,70.0,44.0,69.46285714285715,12.765930850360585,75.28966666666666,16.245552037286004,53.57142857142857,13.73386499202057,53.3,2.9473684210526314,0.125,0.23214285714285715,0.28289473684210525,560.0,4816.0,728.0,4,5,0,77.56
11.0,351.0,39.5,43.5,6.5,9.0,93.5,6.0,0,0,0,2021,4,11,44,2,1,306,0,98.66,70.41,106.18,79.0,36.0,23.0,92.81428571428572,12.787670959616907,84.13844444444446,19.452193406907092,53.142857142857146,21.86457234453771,47.538888888888884,0.9080459770114943,0.22784810126582278,0.16455696202531644,0.265625,237.0,3693.25,256.75,2,5,0,92.88
11.0,338.0,22.0,36.0,5.0,9.0,70.0,2.0,0,0,0,2021,4,11,44,3,2,307,0,68.41,50.7,73.75,28.0,74.0,58.0,78.89,13.136107997932044,79.24055555555556,18.70022427659335,52.57142857142857,21.212081014185795,53.19444444444444,0.6111111111111112,0.4090909090909091,0.22727272727272727,0.20648967551622419,44.0,1540.0,110.0,5,6,0,60.65
11.0,337.5,30.5,54.0,17.5,4.0,85.5,5.5,0,0,1,2021,4,11,44,3,2,307,0,72.7,46.27,84.08666666666666,44.5,78.0,56.333333333333336,83.07142857142857,12.188410722993492,81.16033333333333,16.53417494961173,43.42857142857143,14.426331745078066,45.18888888888889,0.5648148148148148,0.13114754098360656,0.5737704918032787,0.25258493353028066,167.75,2607.75,533.75,0,6,0,101.575
11.0,348.6666666666667,49.666666666666664,47.333333333333336,17.0,4.0,80.66666666666667,4.0,1,1,0,2021,4,11,44,3,2,307,0,77.56,56.04,69.1,56.0,59.0,24.0,71.45809523809524,11.328943407492,75.3198888888889,16.234479678973315,52.23809523809524,13.571094398559156,54.15555555555556,1.0492957746478873,0.08053691275167786,0.3422818791946309,0.23069590085795996,198.66666666666666,4006.4444444444443,844.3333333333333,4,6,0,70.00666666666666
11.0,316.5,58.5,41.5,11.0,9.5,77.0,6.0,0,0,0,2021,4,11,44,3,2,307,0,101.44,74.74,57.37,39.5,35.0,55.0,79.9542857142857,16.953993489384636,80.86755555555555,17.428829151182217,56.285714285714285,10.645253804932414,52.53333333333333,1.4096385542168675,0.1623931623931624,0.18803418803418803,0.24251968503937008,351.0,4504.5,643.5,3,6,0,64.15
11.0,376.5,69.5,64.5,7.0,7.0,87.5,3.5,0,0,0,2021,4,11,44,4,3,308,0,73.12,96.60499999999999,66.67,52.0,46.0,26.0,81.11714285714287,7.863931828895979,86.02288888888889,17.240053564942734,61.214285714285715,11.682811957662148,50.011111111111106,1.0775193798449612,0.10071942446043165,0.10071942446043165,0.23178807947019867,243.25,6081.25,486.5,6,4,0,84.64
11.0,330.0,39.0,30.5,10.5,5.5,81.0,6.5,0,0,0,2021,4,11,44,4,3,308,0,64.15,55.73,98.32,58.5,69.0,37.0,85.74428571428571,13.958384406445306,80.7988888888889,17.36162688766416,52.0,10.71214264281426,52.6,1.278688524590164,0.14102564102564102,0.2692307692307692,0.24471299093655588,253.5,3159.0,409.5,3,4,0,96.25999999999999
11.0,300.0,35.0,62.0,13.0,3.0,82.0,8.0,0,0,0,2021,4,11,44,4,3,308,0,92.88,64.24000000000001,99.015,39.5,47.5,49.5,97.59,2.182628384922339,84.09361111111112,19.418244009155583,51.357142857142854,22.88870588615391,47.05555555555555,0.5645161290322581,0.08571428571428572,0.37142857142857144,0.2724252491694352,280.0,2870.0,455.0,2,4,0,97.67
11.0,373.0,47.0,24.0,6.0,1.0,92.0,5.0,0,0,0,2021,4,11,44,4,3,308,0,60.65,72.73,101.16,22.0,56.0,47.0,76.08285714285715,16.37271176305842,77.6378888888889,18.816820850560656,51.285714285714285,21.242365575380152,53.19444444444444,1.9583333333333333,0.02127659574468085,0.1276595744680851,0.24598930481283424,235.0,4324.0,282.0,5,4,0,53.08
11.0,330.0,27.0,56.0,8.0,3.0,99.0,7.0,0,0,0,2021,4,11,44,5,4,309,0,70.00666666666666,73.94,92.86,49.666666666666664,51.0,77.0,71.84809523809523,11.474676120200073,74.78022222222222,15.896889396282809,48.80952380952381,16.62423169247469,52.488888888888894,0.48214285714285715,0.1111111111111111,0.2962962962962963,0.2990936555891239,189.0,2673.0,216.0,4,0,0,76.67
